filename,class,class_id,split,path
fiber_0069.png,fiber,0,train,C:\Users\hs085\Downloads\MICROPLASTIC_DETECTOR-main\MICROPLASTIC_DETECTOR-main\dataset\train\fiber\fiber_0069.png
fiber_0070.png,fiber,0,train,C:\Users\hs085\Downloads\MICROPLASTIC_DETECTOR-main\MICROPLASTIC_DETECTOR-main\dataset\train\fiber\fiber_0070.png
fiber_0071.png,fiber,0,train,C:\Users\hs085\Downloads\MICROPLASTIC_DETECTOR-main\MICROPLASTIC_DETECTOR-main\dataset\train\fiber\fiber_0071.png
fiber_0072.png,fiber,0,train,C:\Users\hs085\Downloads\MICROPLASTIC_DETECTOR-main\MICROPLASTIC_DETECTOR-main\dataset\train\fiber\fiber_0072.png
fiber_0073.png,fiber,0,train,C:\Users\hs085\Downloads\MICROPLASTIC_DETECTOR-main\MICROPLASTIC_DETECTOR-main\dataset\train\fiber\fiber_0073.png
fiber_0074.png,fiber,0,train,C:\Users\hs085\Downloads\MICROPLASTIC_DETECTOR-main\MICROPLASTIC_DETECTOR-main\dataset\train\fiber\fiber_0074.png
fiber_0075.png,fiber,0,train,C:\Users\hs085\Downloads\MICROPLASTIC_DETECTOR-main\MICROPLASTIC_DETECTOR-main\dataset\train\fiber\fiber_0075.png
fiber_0076.png,fiber,0,train,C:\Users\hs085\Downloads\MICROPLASTIC_DETECTOR-main\MICROPLASTIC_DETECTOR-main\dataset\train\fiber\fiber_0076.png
fiber_0077.png,fiber,0,train,C:\Users\hs085\Downloads\MICROPLASTIC_DETECTOR-main\MICROPLASTIC_DETECTOR-main\dataset\train\fiber\fiber_0077.png
fiber_0078.png,fiber,0,train,C:\Users\hs085\Downloads\MICROPLASTIC_DETECTOR-main\MICROPLASTIC_DETECTOR-main\dataset\train\fiber\fiber_0078.png
fiber_0079.png,fiber,0,train,C:\Users\hs085\Downloads\MICROPLASTIC_DETECTOR-main\MICROPLASTIC_DETECTOR-main\dataset\train\fiber\fiber_0079.png
fiber_0080.png,fiber,0,train,C:\Users\hs085\Downloads\MICROPLASTIC_DETECTOR-main\MICROPLASTIC_DETECTOR-main\dataset\train\fiber\fiber_0080.png
fiber_0081.png,fiber,0,train,C:\Users\hs085\Downloads\MICROPLASTIC_DETECTOR-main\MICROPLASTIC_DETECTOR-main\dataset\train\fiber\fiber_0081.png
fiber_0082.png,fiber,0,train,C:\Users\hs085\Downloads\MICROPLASTIC_DETECTOR-main\MICROPLASTIC_DETECTOR-main\dataset\train\fiber\fiber_0082.png
fiber_0083.png,fiber,0,train,C:\Users\hs085\Downloads\MICROPLASTIC_DETECTOR-main\MICROPLASTIC_DETECTOR-main\dataset\train\fiber\fiber_0083.png
fiber_0084.png,fiber,0,train,C:\Users\hs085\Downloads\MICROPLASTIC_DETECTOR-main\MICROPLASTIC_DETECTOR-main\dataset\train\fiber\fiber_0084.png
fiber_0085.png,fiber,0,train,C:\Users\hs085\Downloads\MICROPLASTIC_DETECTOR-main\MICROPLASTIC_DETECTOR-main\dataset\train\fiber\fiber_0085.png
fiber_0086.png,fiber,0,train,C:\Users\hs085\Downloads\MICROPLASTIC_DETECTOR-main\MICROPLASTIC_DETECTOR-main\dataset\train\fiber\fiber_0086.png
fiber_0087.png,fiber,0,train,C:\Users\hs085\Downloads\MICROPLASTIC_DETECTOR-main\MICROPLASTIC_DETECTOR-main\dataset\train\fiber\fiber_0087.png
fiber_0088.png,fiber,0,train,C:\Users\hs085\Downloads\MICROPLASTIC_DETECTOR-main\MICROPLASTIC_DETECTOR-main\dataset\train\fiber\fiber_0088.png
fiber_0089.png,fiber,0,train,C:\Users\hs085\Downloads\MICROPLASTIC_DETECTOR-main\MICROPLASTIC_DETECTOR-main\dataset\train\fiber\fiber_0089.png
fiber_0090.png,fiber,0,train,C:\Users\hs085\Downloads\MICROPLASTIC_DETECTOR-main\MICROPLASTIC_DETECTOR-main\dataset\train\fiber\fiber_0090.png
fiber_0091.png,fiber,0,train,C:\Users\hs085\Downloads\MICROPLASTIC_DETECTOR-main\MICROPLASTIC_DETECTOR-main\dataset\train\fiber\fiber_0091.png
fiber_0092.png,fiber,0,train,C:\Users\hs085\Downloads\MICROPLASTIC_DETECTOR-main\MICROPLASTIC_DETECTOR-main\dataset\train\fiber\fiber_0092.png
fiber_0093.png,fiber,0,train,C:\Users\hs085\Downloads\MICROPLASTIC_DETECTOR-main\MICROPLASTIC_DETECTOR-main\dataset\train\fiber\fiber_0093.png
fiber_0094.png,fiber,0,train,C:\Users\hs085\Downloads\MICROPLASTIC_DETECTOR-main\MICROPLASTIC_DETECTOR-main\dataset\train\fiber\fiber_0094.png
fiber_0095.png,fiber,0,train,C:\Users\hs085\Downloads\MICROPLASTIC_DETECTOR-main\MICROPLASTIC_DETECTOR-main\dataset\train\fiber\fiber_0095.png
fiber_0096.png,fiber,0,train,C:\Users\hs085\Downloads\MICROPLASTIC_DETECTOR-main\MICROPLASTIC_DETECTOR-main\dataset\train\fiber\fiber_0096.png
fiber_0097.png,fiber,0,train,C:\Users\hs085\Downloads\MICROPLASTIC_DETECTOR-main\MICROPLASTIC_DETECTOR-main\dataset\train\fiber\fiber_0097.png
fiber_0098.png,fiber,0,train,C:\Users\hs085\Downloads\MICROPLASTIC_DETECTOR-main\MICROPLASTIC_DETECTOR-main\dataset\train\fiber\fiber_0098.png
fiber_0099.png,fiber,0,train,C:\Users\hs085\Downloads\MICROPLASTIC_DETECTOR-main\MICROPLASTIC_DETECTOR-main\dataset\train\fiber\fiber_0099.png
fiber_0100.png,fiber,0,train,C:\Users\hs085\Downloads\MICROPLASTIC_DETECTOR-main\MICROPLASTIC_DETECTOR-main\dataset\train\fiber\fiber_0100.png
fiber_0101.png,fiber,0,train,C:\Users\hs085\Downloads\MICROPLASTIC_DETECTOR-main\MICROPLASTIC_DETECTOR-main\dataset\train\fiber\fiber_0101.png
fiber_0102.png,fiber,0,train,C:\Users\hs085\Downloads\MICROPLASTIC_DETECTOR-main\MICROPLASTIC_DETECTOR-main\dataset\train\fiber\fiber_0102.png
fiber_0103.png,fiber,0,train,C:\Users\hs085\Downloads\MICROPLASTIC_DETECTOR-main\MICROPLASTIC_DETECTOR-main\dataset\train\fiber\fiber_0103.png
fiber_0104.png,fiber,0,train,C:\Users\hs085\Downloads\MICROPLASTIC_DETECTOR-main\MICROPLASTIC_DETECTOR-main\dataset\train\fiber\fiber_0104.png
fiber_0105.png,fiber,0,train,C:\Users\hs085\Downloads\MICROPLASTIC_DETECTOR-main\MICROPLASTIC_DETECTOR-main\dataset\train\fiber\fiber_0105.png
fiber_0106.png,fiber,0,train,C:\Users\hs085\Downloads\MICROPLASTIC_DETECTOR-main\MICROPLASTIC_DETECTOR-main\dataset\train\fiber\fiber_0106.png
fiber_0107.png,fiber,0,train,C:\Users\hs085\Downloads\MICROPLASTIC_DETECTOR-main\MICROPLASTIC_DETECTOR-main\dataset\train\fiber\fiber_0107.png
fiber_0108.png,fiber,0,train,C:\Users\hs085\Downloads\MICROPLASTIC_DETECTOR-main\MICROPLASTIC_DETECTOR-main\dataset\train\fiber\fiber_0108.png
fiber_0109.png,fiber,0,train,C:\Users\hs085\Downloads\MICROPLASTIC_DETECTOR-main\MICROPLASTIC_DETECTOR-main\dataset\train\fiber\fiber_0109.png
fiber_0110.png,fiber,0,train,C:\Users\hs085\Downloads\MICROPLASTIC_DETECTOR-main\MICROPLASTIC_DETECTOR-main\dataset\train\fiber\fiber_0110.png
fiber_0111.png,fiber,0,train,C:\Users\hs085\Downloads\MICROPLASTIC_DETECTOR-main\MICROPLASTIC_DETECTOR-main\dataset\train\fiber\fiber_0111.png
fiber_0112.png,fiber,0,train,C:\Users\hs085\Downloads\MICROPLASTIC_DETECTOR-main\MICROPLASTIC_DETECTOR-main\dataset\train\fiber\fiber_0112.png
fiber_0113.png,fiber,0,train,C:\Users\hs085\Downloads\MICROPLASTIC_DETECTOR-main\MICROPLASTIC_DETECTOR-main\dataset\train\fiber\fiber_0113.png
fiber_0114.png,fiber,0,train,C:\Users\hs085\Downloads\MICROPLASTIC_DETECTOR-main\MICROPLASTIC_DETECTOR-main\dataset\train\fiber\fiber_0114.png
fiber_0115.png,fiber,0,train,C:\Users\hs085\Downloads\MICROPLASTIC_DETECTOR-main\MICROPLASTIC_DETECTOR-main\dataset\train\fiber\fiber_0115.png
fiber_0116.png,fiber,0,train,C:\Users\hs085\Downloads\MICROPLASTIC_DETECTOR-main\MICROPLASTIC_DETECTOR-main\dataset\train\fiber\fiber_0116.png
fiber_0117.png,fiber,0,train,C:\Users\hs085\Downloads\MICROPLASTIC_DETECTOR-main\MICROPLASTIC_DETECTOR-main\dataset\train\fiber\fiber_0117.png
fiber_0118.png,fiber,0,train,C:\Users\hs085\Downloads\MICROPLASTIC_DETECTOR-main\MICROPLASTIC_DETECTOR-main\dataset\train\fiber\fiber_0118.png
fiber_0119.png,fiber,0,train,C:\Users\hs085\Downloads\MICROPLASTIC_DETECTOR-main\MICROPLASTIC_DETECTOR-main\dataset\train\fiber\fiber_0119.png
fiber_0120.png,fiber,0,train,C:\Users\hs085\Downloads\MICROPLASTIC_DETECTOR-main\MICROPLASTIC_DETECTOR-main\dataset\train\fiber\fiber_0120.png
fiber_0121.png,fiber,0,train,C:\Users\hs085\Downloads\MICROPLASTIC_DETECTOR-main\MICROPLASTIC_DETECTOR-main\dataset\train\fiber\fiber_0121.png
fiber_0122.png,fiber,0,train,C:\Users\hs085\Downloads\MICROPLASTIC_DETECTOR-main\MICROPLASTIC_DETECTOR-main\dataset\train\fiber\fiber_0122.png
fiber_0123.png,fiber,0,train,C:\Users\hs085\Downloads\MICROPLASTIC_DETECTOR-main\MICROPLASTIC_DETECTOR-main\dataset\train\fiber\fiber_0123.png
fiber_0124.png,fiber,0,train,C:\Users\hs085\Downloads\MICROPLASTIC_DETECTOR-main\MICROPLASTIC_DETECTOR-main\dataset\train\fiber\fiber_0124.png
fiber_0125.png,fiber,0,train,C:\Users\hs085\Downloads\MICROPLASTIC_DETECTOR-main\MICROPLASTIC_DETECTOR-main\dataset\train\fiber\fiber_0125.png
fiber_0126.png,fiber,0,train,C:\Users\hs085\Downloads\MICROPLASTIC_DETECTOR-main\MICROPLASTIC_DETECTOR-main\dataset\train\fiber\fiber_0126.png
fiber_0127.png,fiber,0,train,C:\Users\hs085\Downloads\MICROPLASTIC_DETECTOR-main\MICROPLASTIC_DETECTOR-main\dataset\train\fiber\fiber_0127.png
fiber_0128.png,fiber,0,train,C:\Users\hs085\Downloads\MICROPLASTIC_DETECTOR-main\MICROPLASTIC_DETECTOR-main\dataset\train\fiber\fiber_0128.png
fiber_0129.png,fiber,0,train,C:\Users\hs085\Downloads\MICROPLASTIC_DETECTOR-main\MICROPLASTIC_DETECTOR-main\dataset\train\fiber\fiber_0129.png
fiber_0130.png,fiber,0,train,C:\Users\hs085\Downloads\MICROPLASTIC_DETECTOR-main\MICROPLASTIC_DETECTOR-main\dataset\train\fiber\fiber_0130.png
fiber_0131.png,fiber,0,train,C:\Users\hs085\Downloads\MICROPLASTIC_DETECTOR-main\MICROPLASTIC_DETECTOR-main\dataset\train\fiber\fiber_0131.png
fiber_0132.png,fiber,0,train,C:\Users\hs085\Downloads\MICROPLASTIC_DETECTOR-main\MICROPLASTIC_DETECTOR-main\dataset\train\fiber\fiber_0132.png
fiber_0133.png,fiber,0,train,C:\Users\hs085\Downloads\MICROPLASTIC_DETECTOR-main\MICROPLASTIC_DETECTOR-main\dataset\train\fiber\fiber_0133.png
fiber_0134.png,fiber,0,train,C:\Users\hs085\Downloads\MICROPLASTIC_DETECTOR-main\MICROPLASTIC_DETECTOR-main\dataset\train\fiber\fiber_0134.png
fiber_0135.png,fiber,0,train,C:\Users\hs085\Downloads\MICROPLASTIC_DETECTOR-main\MICROPLASTIC_DETECTOR-main\dataset\train\fiber\fiber_0135.png
fiber_0136.png,fiber,0,train,C:\Users\hs085\Downloads\MICROPLASTIC_DETECTOR-main\MICROPLASTIC_DETECTOR-main\dataset\train\fiber\fiber_0136.png
fiber_0137.png,fiber,0,train,C:\Users\hs085\Downloads\MICROPLASTIC_DETECTOR-main\MICROPLASTIC_DETECTOR-main\dataset\train\fiber\fiber_0137.png
fiber_0138.png,fiber,0,train,C:\Users\hs085\Downloads\MICROPLASTIC_DETECTOR-main\MICROPLASTIC_DETECTOR-main\dataset\train\fiber\fiber_0138.png
fiber_0139.png,fiber,0,train,C:\Users\hs085\Downloads\MICROPLASTIC_DETECTOR-main\MICROPLASTIC_DETECTOR-main\dataset\train\fiber\fiber_0139.png
fiber_0140.png,fiber,0,train,C:\Users\hs085\Downloads\MICROPLASTIC_DETECTOR-main\MICROPLASTIC_DETECTOR-main\dataset\train\fiber\fiber_0140.png
fiber_0141.png,fiber,0,train,C:\Users\hs085\Downloads\MICROPLASTIC_DETECTOR-main\MICROPLASTIC_DETECTOR-main\dataset\train\fiber\fiber_0141.png
fiber_0142.png,fiber,0,train,C:\Users\hs085\Downloads\MICROPLASTIC_DETECTOR-main\MICROPLASTIC_DETECTOR-main\dataset\train\fiber\fiber_0142.png
fiber_0143.png,fiber,0,train,C:\Users\hs085\Downloads\MICROPLASTIC_DETECTOR-main\MICROPLASTIC_DETECTOR-main\dataset\train\fiber\fiber_0143.png
fiber_0144.png,fiber,0,train,C:\Users\hs085\Downloads\MICROPLASTIC_DETECTOR-main\MICROPLASTIC_DETECTOR-main\dataset\train\fiber\fiber_0144.png
fiber_0145.png,fiber,0,train,C:\Users\hs085\Downloads\MICROPLASTIC_DETECTOR-main\MICROPLASTIC_DETECTOR-main\dataset\train\fiber\fiber_0145.png
fiber_0146.png,fiber,0,train,C:\Users\hs085\Downloads\MICROPLASTIC_DETECTOR-main\MICROPLASTIC_DETECTOR-main\dataset\train\fiber\fiber_0146.png
fiber_0147.png,fiber,0,train,C:\Users\hs085\Downloads\MICROPLASTIC_DETECTOR-main\MICROPLASTIC_DETECTOR-main\dataset\train\fiber\fiber_0147.png
fiber_0148.png,fiber,0,train,C:\Users\hs085\Downloads\MICROPLASTIC_DETECTOR-main\MICROPLASTIC_DETECTOR-main\dataset\train\fiber\fiber_0148.png
fiber_0149.png,fiber,0,train,C:\Users\hs085\Downloads\MICROPLASTIC_DETECTOR-main\MICROPLASTIC_DETECTOR-main\dataset\train\fiber\fiber_0149.png
fiber_0150.png,fiber,0,train,C:\Users\hs085\Downloads\MICROPLASTIC_DETECTOR-main\MICROPLASTIC_DETECTOR-main\dataset\train\fiber\fiber_0150.png
fiber_0151.png,fiber,0,train,C:\Users\hs085\Downloads\MICROPLASTIC_DETECTOR-main\MICROPLASTIC_DETECTOR-main\dataset\train\fiber\fiber_0151.png
fiber_0152.png,fiber,0,train,C:\Users\hs085\Downloads\MICROPLASTIC_DETECTOR-main\MICROPLASTIC_DETECTOR-main\dataset\train\fiber\fiber_0152.png
fiber_0153.png,fiber,0,train,C:\Users\hs085\Downloads\MICROPLASTIC_DETECTOR-main\MICROPLASTIC_DETECTOR-main\dataset\train\fiber\fiber_0153.png
fiber_0154.png,fiber,0,train,C:\Users\hs085\Downloads\MICROPLASTIC_DETECTOR-main\MICROPLASTIC_DETECTOR-main\dataset\train\fiber\fiber_0154.png
fiber_0155.png,fiber,0,train,C:\Users\hs085\Downloads\MICROPLASTIC_DETECTOR-main\MICROPLASTIC_DETECTOR-main\dataset\train\fiber\fiber_0155.png
fiber_0156.png,fiber,0,train,C:\Users\hs085\Downloads\MICROPLASTIC_DETECTOR-main\MICROPLASTIC_DETECTOR-main\dataset\train\fiber\fiber_0156.png
